id,start_time,origin,destination,kind
1237,1080,7,9,Human
1238,1080,8,12,Human
1239,1081,7,18,Human
1240,1082,14,2,Human
1241,1082,7,12,Human
1242,1083,1,0,Human
1243,1084,7,6,Human
1244,1085,7,7,Human
1245,1089,3,8,Human
1246,1089,25,0,Human
1247,1090,127,9,Human
1248,1090,26,9,Human
1249,1091,128,9,Human
1250,1092,7,7,Human
1251,1092,2,7,Human
1252,1092,8,8,Human
1253,1093,7,12,Human
1254,1095,7,12,Human
1255,1095,2,17,Human
1256,1097,7,12,Human
1257,1098,2,7,Human
1258,1099,129,2,Human
1259,1100,2,7,Human
1260,1104,5,13,Human
1261,1105,1,1,Human
1262,1105,5,3,Human
1263,1107,130,6,Human
1264,1107,5,1,Human
1265,1108,1,2,Human
1266,1108,56,12,Human
1267,1108,2,2,Human
1268,1108,1,1,Human
1269,1109,131,10,Human
1270,1109,26,12,Human
1271,1110,1,1,Human
1272,1110,26,9,Human
1273,1116,7,12,Human
1274,1117,132,1,Human
1275,1118,7,7,Human
1276,1118,14,2,Human
1277,1118,15,10,Human
1278,1119,133,6,Human
1279,1119,7,12,Human
1280,1120,15,106,Human
1281,1121,7,7,Human
1282,1122,15,3,Human
1283,1122,3,12,Human
1284,1123,7,7,Human
1285,1123,15,4,Human
1286,1124,4,6,Human
1287,1124,7,114,Human
1288,1125,25,2,Human
1289,1125,15,0,Human
1290,1126,7,56,Human
1291,1127,15,10,Human
1292,1128,4,7,Human
1293,1128,4,12,Human
1294,1129,15,2,Human
1295,1129,4,12,Human
1296,1130,9,13,Human
1297,1130,4,12,Human
1298,1131,26,29,Human
1299,1131,15,3,Human
1300,1132,2,7,Human
1301,1133,26,115,Human
1302,1133,15,10,Human
1303,1135,26,12,Human
1304,1136,15,2,Human
1305,1136,20,0,Human
1306,1136,15,0,Human
1307,1138,20,0,Human
1308,1138,15,10,Human
1309,1139,134,6,Human
1310,1140,7,6,Human
1311,1140,25,116,Human
1312,1140,15,4,Human
1313,1141,7,12,Human
1314,1142,25,2,Human
1315,1142,15,117,Human
1316,1143,7,12,Human
1317,1144,135,12,Human
1318,1144,2,7,Human
1319,1144,15,0,Human
1320,1144,15,2,Human
1321,1144,7,12,Human
1322,1145,2,2,Human
1323,1146,8,12,Human
1324,1146,15,0,Human
1325,1146,15,4,Human
1326,1146,25,0,Human
1327,1147,8,8,Human
1328,1147,15,0,Human
1329,1148,15,10,Human
1330,1149,8,8,Human
1331,1149,2,2,Human
1332,1149,15,10,Human
1333,1150,12,6,Human
1334,1151,8,12,Human
1335,1151,15,2,Human
1336,1151,20,0,Human
1337,1152,136,7,Human
1338,1152,7,7,Human
1339,1153,49,6,Human
1340,1153,15,10,Human
1341,1153,7,12,Human
1342,1153,20,0,Human
1343,1154,15,10,Human
1344,1155,7,7,Human
1345,1156,15,13,Human
1346,1157,7,12,Human
1347,1157,8,12,Human
1348,1157,25,10,Human
1349,1158,4,18,Human
1350,1158,15,10,Human
1351,1158,20,0,Human
1352,1158,7,7,Human
1353,1158,25,10,Human
1354,1158,2,7,Human
1355,1160,15,118,Human
1356,1160,20,12,Human
1357,1160,8,8,Human
1358,1163,137,1,Human
1359,1164,138,12,Human
1360,1164,7,119,Human
1361,1164,4,7,Human
1362,1164,2,2,Human
1363,1165,107,13,Human
1364,1165,8,13,Human
1365,1167,72,7,Human
1366,1167,139,7,Human
1367,1173,140,7,Human
1368,1173,82,10,Human
1369,1173,7,7,Human
1370,1173,2,4,Human
1371,1174,7,12,Human
1372,1175,2,6,Human
1373,1176,7,7,Human
1374,1177,7,107,Human
1375,1178,141,12,Human
1376,1178,8,12,Human
1377,1179,23,12,Human
1378,1179,2,6,Human
1379,1182,4,7,Human
1380,1184,7,12,Human
1381,1184,75,1,Human
1382,1186,25,0,Human
1383,1190,1,30,Human
1384,1191,1,0,Human
1385,1192,7,7,Human
1386,1193,1,13,Human
1387,1194,12,2,Human
1388,1194,8,8,Human
1389,1194,2,7,Human
1390,1197,26,7,Human
1391,1198,26,7,Human
1392,1202,2,6,Human
1393,1205,25,2,Human
1394,1206,7,12,Human
1395,1207,142,10,Human
1396,1208,7,12,Human
1397,1208,95,29,Human
1398,1209,7,8,Human
1399,1211,7,7,Human
1400,1211,25,0,Human
1401,1212,2,91,Human
1402,1212,13,10,Human
1403,1213,20,0,Human
1404,1214,13,10,Human
1405,1215,13,10,Human
1406,1217,13,1,Human
1407,1218,13,3,Human
1408,1219,15,0,Human
1409,1219,7,12,Human
1410,1220,13,10,Human
1411,1220,7,18,Human
1412,1221,11,9,Human
1413,1222,13,2,Human
1414,1222,20,2,Human
1415,1223,41,9,Human
1416,1223,13,10,Human
1417,1224,143,8,Human
1418,1225,13,10,Human
1419,1225,9,120,Human
1420,1226,15,0,Human
1421,1226,13,3,Human
1422,1227,7,12,Human
1423,1227,5,30,Human
1424,1228,13,2,Human
1425,1229,7,7,Human
1426,1229,15,0,Human
1427,1229,20,0,Human
1428,1230,13,10,Human
1429,1230,7,8,Human
1430,1230,15,0,Human
1431,1231,144,12,Human
1432,1231,13,121,Human
1433,1232,7,7,Human
1434,1233,15,0,Human
1435,1233,13,4,Human
1436,1234,145,8,Human
1437,1235,13,122,Human
1438,1235,8,8,Human
1439,1236,7,7,Human
1440,1236,13,2,Human
1441,1237,8,8,Human
1442,1237,7,7,Human
1443,1238,41,123,Human
1444,1238,13,2,Human
1445,1239,2,7,Human
1446,1239,146,8,Human
1447,1239,41,12,Human
1448,1240,15,0,Human
1449,1241,4,18,Human
1450,1242,15,0,Human
1451,1242,3,7,Human
1452,1243,135,3,Human
1453,1243,147,3,Human
1454,1244,69,7,Human
1455,1244,2,7,Human
1456,1244,13,3,Human
1457,1244,25,10,Human
1458,1245,8,8,Human
1459,1245,34,3,Human
1460,1245,2,7,Human
1461,1246,15,0,Human
1462,1246,13,3,Human
1463,1246,75,124,Human
1464,1247,8,8,Human
1465,1247,41,12,Human
1466,1247,15,0,Human
1467,1247,13,10,Human
1468,1250,148,0,Human
1469,1250,4,125,Human
1470,1251,4,8,Human
1471,1253,1,4,Human
1472,1253,2,2,Human
1473,1256,4,12,Human
1474,1257,3,6,Human
1475,1257,149,0,Human
1476,1258,4,6,Human
1477,1258,4,6,Human
1478,1259,4,6,Human
1479,1259,4,126,Human
1480,1263,8,8,Human
1481,1263,7,12,Human
1482,1263,2,6,Human
1483,1265,7,7,Human
1484,1267,7,8,Human
1485,1267,150,13,Human
1486,1268,8,8,Human
1487,1268,7,8,Human
1488,1269,4,7,Human
1489,1270,7,8,Human
1490,1270,8,8,Human
1491,1270,41,22,Human
1492,1271,7,8,Human
1493,1273,7,7,Human
1494,1275,7,7,Human
1495,1278,4,7,Human
1496,1281,4,12,Human
1497,1283,2,7,Human
1498,1285,2,7,Human
1499,1285,1,3,Human
1500,1286,7,29,Human
1501,1287,151,22,Human
1502,1288,1,0,Human
1503,1290,1,3,Human
1504,1290,5,1,Human
1505,1291,25,127,Human
1506,1292,1,1,Human
1507,1292,25,0,Human
1508,1294,26,12,Human
1509,1294,25,7,Human
1510,1294,1,1,Human
1511,1296,9,0,Human
1512,1296,1,1,Human
1513,1297,25,2,Human
1514,1298,7,29,Human
1515,1298,13,4,Human
1516,1300,13,108,Human
1517,1303,7,29,Human
1518,1304,152,8,Human
1519,1304,8,8,Human
1520,1304,13,3,Human
1521,1306,13,10,Human
1522,1307,13,10,Human
1523,1307,25,27,Human
1524,1309,2,4,Human
1525,1309,13,4,Human
1526,1310,7,120,Human
1527,1311,95,3,Human
1528,1311,13,2,Human
1529,1311,15,0,Human
1530,1313,20,0,Human
1531,1313,13,2,Human
1532,1314,9,128,Human
1533,1314,2,6,Human
1534,1315,13,3,Human
1535,1316,9,6,Human
1536,1316,13,3,Human
1537,1317,2,6,Human
1538,1317,15,0,Human
1539,1318,3,6,Human
1540,1318,13,10,Human
1541,1318,2,7,Human
1542,1320,9,129,Human
1543,1320,13,10,Human
1544,1320,9,0,Human
1545,1320,8,8,Human
1546,1321,100,0,Human
1547,1321,13,2,Human
1548,1323,2,7,Human
1549,1323,13,10,Human
1550,1324,15,0,Human
1551,1325,13,2,Human
1552,1325,26,7,Human
1553,1326,13,10,Human
1554,1328,2,7,Human
1555,1328,8,8,Human
1556,1328,5,13,Human
1557,1328,13,2,Human
1558,1328,15,0,Human
1559,1329,8,8,Human
1560,1330,144,8,Human
1561,1330,13,3,Human
1562,1331,26,9,Human
1563,1332,13,10,Human
1564,1333,13,2,Human
1565,1335,13,10,Human
1566,1336,153,2,Human
1567,1336,25,3,Human
1568,1337,2,7,Human
1569,1337,13,3,Human
1570,1338,154,7,Human
1571,1338,7,29,Human
1572,1339,13,10,Human
1573,1340,13,10,Human
1574,1341,7,29,Human
1575,1342,20,0,Human
1576,1342,1,30,Human
1577,1342,1,6,Human
1578,1343,155,8,Human
1579,1344,26,8,Human
1580,1344,20,0,Human
1581,1346,26,9,Human
1582,1347,3,0,Human
1583,1348,7,29,Human
1584,1349,106,9,Human
1585,1349,26,9,Human
1586,1353,114,6,Human
1587,1354,28,10,Human
1588,1355,26,9,Human
1589,1356,7,2,Human
1590,1357,4,0,Human
1591,1358,7,2,Human
1592,1358,3,130,Human
1593,1359,26,20,Human
1594,1361,4,7,Human
1595,1363,156,12,Human
1596,1365,157,9,Human
1597,1366,17,9,Human
1598,1367,25,2,Human
1599,1368,25,2,Human
1600,1371,2,2,Human
1601,1372,9,2,Human
1602,1372,8,8,Human
1603,1372,9,0,Human
1604,1374,8,8,Human
1605,1375,9,3,Human
1606,1376,7,29,Human
1607,1376,9,10,Human
1608,1377,8,8,Human
1609,1377,25,4,Human
1610,1377,3,6,Human
1611,1377,9,0,Human
1612,1378,9,6,Human
1613,1379,25,2,Human
1614,1379,9,2,Human
1615,1379,4,5,Human
1616,1379,8,8,Human
1617,1380,9,131,Human
1618,1380,7,29,Human
1619,1381,9,3,Human
1620,1381,4,66,Human
1621,1381,2,29,Human
1622,1382,9,10,Human
1623,1382,9,10,Human
1624,1383,2,29,Human
1625,1385,13,10,Human
1626,1385,4,6,Human
1627,1386,4,6,Human
1628,1388,2,29,Human
1629,1388,70,2,Human
1630,1388,13,10,Human
1631,1389,7,4,Human
1632,1389,1,8,Human
1633,1390,4,7,Human
1634,1391,13,3,Human
1635,1392,3,6,Human
1636,1393,25,2,Human
1637,1393,7,67,Human
1638,1394,158,9,Human
1639,1395,25,2,Human
1640,1397,13,3,Human
1641,1397,9,10,Human
1642,1397,15,3,Human
1643,1398,13,10,Human
1644,1400,8,132,Human
1645,1401,26,7,Human
1646,1403,15,3,Human
1647,1403,9,3,Human
1648,1403,20,0,Human
1649,1403,13,3,Human
1650,1404,9,133,Human
1651,1404,4,6,Human
1652,1405,9,0,Human
1653,1405,13,3,Human
1654,1407,3,134,Human
1655,1407,13,2,Human
1656,1407,15,0,Human
1657,1408,9,10,Human
1658,1408,9,13,Human
1659,1409,13,3,Human
1660,1409,107,1,Human
1661,1410,13,3,Human
1662,1411,25,2,Human
1663,1411,41,22,Human
1664,1412,9,6,Human
1665,1412,159,9,Human
1666,1412,13,10,Human
1667,1414,13,10,Human
1668,1414,2,29,Human
1669,1415,70,10,Human
1670,1415,13,10,Human
1671,1416,25,10,Human
1672,1417,2,6,Human
1673,1417,13,3,Human
1674,1417,25,2,Human
1675,1419,13,10,Human
1676,1419,160,29,Human
1677,1420,7,29,Human
1678,1420,25,0,Human
1679,1421,13,10,Human
1680,1421,8,8,Human
1681,1421,2,29,Human
1682,1421,20,0,Human
1683,1421,25,2,Human
1684,1422,13,135,Human
1685,1424,20,0,Human
1686,1424,13,3,Human
1687,1425,8,20,Human
1688,1425,25,4,Human
1689,1425,3,6,Human
1690,1426,13,10,Human
1691,1426,2,29,Human
1692,1428,13,10,Human
1693,1428,161,4,Human
1694,1428,2,2,Human
1695,1430,2,29,Human
1696,1431,7,29,Human
1697,1431,1,13,Human
1698,1431,69,6,Human
1699,1432,105,2,Human
1700,1433,8,8,Human
1701,1434,7,29,Human
1702,1435,5,3,Human
1703,1436,8,8,Human
1704,1436,2,29,Human
1705,1436,5,1,Human
1706,1437,12,6,Human
1707,1437,2,29,Human
1708,1438,15,18,Human
1709,1439,14,2,Human
1710,1440,1,6,Human
1711,1442,26,9,Human
1712,1442,2,6,Human
1713,1443,8,8,Human
1714,1444,2,29,Human
1715,1444,5,1,Human
1716,1446,5,1,Human
1717,1447,2,29,Human
1718,1450,2,29,Human
1719,1453,2,6,Human
1720,1454,7,29,Human
1721,1455,3,6,Human
1722,1455,7,29,Human
1723,1456,25,0,Human
1724,1456,2,29,Human
1725,1457,7,29,Human
1726,1458,2,4,Human
1727,1459,25,2,Human
1728,1460,9,2,Human
1729,1461,162,0,Human
1730,1462,9,2,Human
1731,1463,5,3,Human
1732,1464,9,10,Human
1733,1465,9,2,Human
1734,1465,2,29,Human
1735,1466,9,3,Human
1736,1467,9,3,Human
1737,1468,9,0,Human
1738,1468,9,3,Human
1739,1469,2,29,Human
1740,1470,9,10,Human
1741,1470,2,29,Human
1742,1470,5,1,Human
1743,1473,29,7,Human
1744,1474,4,7,Human
1745,1475,4,6,Human
1746,1476,5,1,Human
1747,1477,8,13,Human
1748,1477,20,0,Human
1749,1478,4,6,Human
1750,1480,4,7,Human
1751,1480,20,2,Human
1752,1481,69,10,Human
1753,1482,163,29,Human
1754,1486,9,2,Human
1755,1487,9,10,Human
1756,1487,13,3,Human
1757,1488,4,136,Human
1758,1489,45,6,Human
1759,1490,2,2,Human
1760,1490,4,6,Human
1761,1491,13,3,Human
1762,1492,4,137,Human
1763,1492,4,6,Human
1764,1494,3,138,Human
1765,1496,8,8,Human
1766,1496,5,1,Human
1767,1497,4,18,Human
1768,1498,8,8,Human
1769,1498,9,10,Human
1770,1499,8,8,Human
1771,1500,164,3,Human
1772,1500,25,2,Human
1773,1501,165,30,Human
1774,1501,13,3,Human
1775,1501,26,9,Human
1776,1503,13,3,Human
1777,1503,25,3,Human
1778,1504,15,4,Human
1779,1505,26,9,Human
1780,1505,8,8,Human
1781,1506,15,10,Human
1782,1506,26,9,Human
1783,1508,8,8,Human
1784,1510,8,8,Human
1785,1511,25,2,Human
1786,1512,25,2,Human
1787,1513,166,2,Human
1788,1514,25,2,Human
1789,1516,90,2,Human
1790,1517,2,29,Human
1791,1517,53,112,Human
1792,1518,3,4,Human
1793,1518,5,1,Human
1794,1519,5,3,Human
1795,1520,7,29,Human
1796,1521,2,29,Human
1797,1521,5,3,Human
1798,1522,1,22,Human
1799,1523,2,29,Human
1800,1523,8,9,Human
1801,1523,5,1,Human
1802,1524,2,2,Human
1803,1526,5,13,Human
1804,1526,2,29,Human
1805,1528,2,6,Human
1806,1529,25,2,Human
1807,1529,14,2,Human
1808,1531,7,29,Human
1809,1532,3,6,Human
1810,1534,5,30,Human
1811,1535,7,29,Human
1812,1536,7,7,Human
1813,1538,2,2,Human
1814,1538,7,7,Human
1815,1539,2,9,Human
1816,1539,7,7,Human
1817,1543,7,7,Human
1818,1545,26,9,Human
1819,1545,113,7,Human
1820,1546,7,7,Human
1821,1547,167,2,Human
1822,1548,7,7,Human
1823,1548,5,1,Human
1824,1549,34,1,Human
1825,1549,7,6,Human
1826,1550,86,29,Human
1827,1553,9,13,Human
1828,1555,99,3,Human
1829,1556,8,8,Human
1830,1556,3,6,Human
1831,1557,9,3,Human
1832,1558,12,3,Human
1833,1558,168,7,Human
1834,1558,7,7,Human
1835,1559,7,6,Human
1836,1561,169,3,Human
1837,1561,8,20,Human
1838,1562,7,7,Human
1839,1563,66,7,Human
1840,1564,7,7,Human
1841,1566,7,7,Human
1842,1566,15,2,Human
1843,1569,15,10,Human
1844,1574,4,6,Human
1845,1577,5,13,Human
1846,1577,15,10,Human
1847,1578,5,1,Human
1848,1580,5,1,Human
1849,1580,20,4,Human
1850,1582,7,7,Human
1851,1582,15,10,Human
1852,1583,170,3,Human
1853,1584,171,7,Human
1854,1585,7,6,Human
1855,1585,15,3,Human
1856,1586,7,7,Human
1857,1587,15,10,Human
1858,1589,58,10,Human
1859,1589,7,121,Human
1860,1589,3,6,Human
1861,1590,15,10,Human
1862,1591,172,6,Human
1863,1591,4,6,Human
1864,1591,25,4,Human
1865,1591,15,3,Human
1866,1592,25,10,Human
1867,1593,15,4,Human
1868,1594,4,6,Human
1869,1594,25,10,Human
1870,1596,7,7,Human
1871,1596,25,10,Human
1872,1598,25,2,Human
1873,1598,15,3,Human
1874,1599,26,9,Human
1875,1600,8,8,Human
1876,1601,25,10,Human
1877,1602,25,139,Human
1878,1603,20,0,Human
1879,1604,145,3,Human
1880,1604,25,4,Human
1881,1604,41,22,Human
1882,1604,2,7,Human
1883,1606,41,22,Human
1884,1606,2,29,Human
1885,1607,7,7,Human
1886,1607,9,6,Human
1887,1608,173,7,Human
1888,1608,2,29,Human
1889,1608,41,22,Human
1890,1609,2,7,Human
1891,1611,2,29,Human
1892,1612,41,6,Human
1893,1613,2,7,Human
1894,1614,2,7,Human
1895,1615,5,1,Human
1896,1616,2,7,Human
1897,1616,15,10,Human
1898,1616,5,1,Human
1899,1618,2,7,Human
1900,1618,20,0,Human
1901,1618,7,7,Human
1902,1619,2,7,Human
1903,1621,5,1,Human
1904,1621,7,7,Human
1905,1621,4,6,Human
1906,1622,174,3,Human
1907,1622,4,7,Human
1908,1624,175,1,Human
1909,1626,4,7,Human
1910,1631,5,1,Human
1911,1632,7,4,Human
1912,1641,142,6,Human
1913,1642,14,3,Human
1914,1643,7,2,Human
1915,1644,1,13,Human
1916,1644,14,10,Human
1917,1646,8,9,Human
1918,1647,1,22,Human
1919,1647,1,13,Human
1920,1648,14,2,Human
1921,1648,7,140,Human
1922,1648,5,30,Human
1923,1649,1,22,Human
1924,1649,5,1,Human
1925,1650,14,3,Human
1926,1652,14,10,Human
1927,1654,7,6,Human
1928,1654,14,3,Human
1929,1654,26,9,Human
1930,1656,14,4,Human
1931,1657,7,7,Human
1932,1659,176,12,Human
1933,1661,15,141,Human
1934,1661,1,30,Human
1935,1662,9,66,Human
1936,1662,8,85,Human
1937,1664,177,7,Human
1938,1664,15,3,Human
1939,1665,26,20,Human
1940,1665,20,0,Human
1941,1666,1,30,Human
1942,1666,15,3,Human
1943,1667,178,142,Human
1944,1667,15,4,Human
1945,1668,179,2,Human
1946,1670,15,4,Human
1947,1670,20,0,Human
1948,1671,2,4,Human
1949,1672,15,4,Human
1950,1672,3,7,Human
1951,1673,7,7,Human
1952,1674,15,10,Human
1953,1676,15,10,Human
1954,1676,82,7,Human
1955,1677,7,7,Human
1956,1677,15,2,Human
1957,1677,15,3,Human
1958,1678,15,143,Human
1959,1679,26,9,Human
1960,1680,15,10,Human
1961,1681,180,144,Human
1962,1682,15,0,Human
1963,1682,9,6,Human
1964,1682,25,71,Human
1965,1683,20,0,Human
1966,1683,15,10,Human
1967,1684,181,6,Human
1968,1684,25,3,Human
1969,1685,15,0,Human
1970,1686,15,10,Human
1971,1687,25,2,Human
1972,1687,15,0,Human
1973,1688,2,7,Human
1974,1689,14,2,Human
1975,1689,25,145,Human
1976,1689,15,2,Human
1977,1690,182,3,Human
1978,1691,14,2,Human
1979,1691,15,10,Human
1980,1691,25,0,Human
1981,1692,5,13,Human
1982,1694,183,7,Human
1983,1694,15,3,Human
1984,1694,5,1,Human
1985,1694,20,0,Human
1986,1694,3,6,Human
1987,1695,14,32,Human
1988,1696,15,3,Human
1989,1697,14,2,Human
1990,1697,5,1,Human
1991,1698,15,3,Human
1992,1699,14,3,Human
1993,1700,15,3,Human
1994,1701,14,3,Human
1995,1702,25,3,Human
1996,1702,15,2,Human
1997,1703,14,10,Human
1998,1706,3,7,Human
1999,1707,4,12,Human
2000,1707,4,12,Human
2001,1709,14,0,Human
2002,1709,4,6,Human
2003,1709,4,7,Human
2004,1710,56,10,Human
2005,1710,14,0,Human
2006,1710,4,6,Human
2007,1711,4,12,Human
2008,1712,184,146,Human
2009,1714,64,4,Human
2010,1716,4,12,Human
2011,1717,181,6,Human
2012,1719,7,2,Human
2013,1719,1,22,Human
2014,1720,5,1,Human
2015,1727,185,3,Human
2016,1727,7,7,Human
2017,1730,9,13,Human
2018,1732,7,7,Human
2019,1732,1,13,Human
2020,1737,26,12,Human
2021,1739,8,20,Human
2022,1740,4,7,Human
2023,1740,13,2,Human
2024,1742,7,2,Human
2025,1743,186,10,Human
2026,1743,7,2,Human
2027,1744,8,20,Human
2028,1744,26,9,Human
2029,1745,7,7,Human
2030,1745,8,8,Human
2031,1745,26,12,Human
2032,1747,3,12,Human
2033,1748,7,7,Human
2034,1749,7,7,Human
2035,1750,41,22,Human
2036,1750,4,12,Human
2037,1753,187,3,Human
2038,1753,7,7,Human
2039,1753,25,13,Human
2040,1754,7,7,Human
2041,1755,25,9,Human
2042,1756,188,7,Human
2043,1757,101,12,Human
2044,1757,15,3,Human
2045,1757,7,7,Human
2046,1758,15,0,Human
2047,1760,15,0,Human
2048,1760,26,9,Human
2049,1760,15,3,Human
2050,1760,9,13,Human
2051,1761,3,12,Human
2052,1761,26,12,Human
2053,1762,15,2,Human
2054,1763,15,3,Human
2055,1765,1,13,Human
2056,1765,15,4,Human
2057,1766,111,94,Human
2058,1767,2,4,Human
2059,1767,26,12,Human
2060,1767,15,10,Human
2061,1768,2,7,Human
2062,1769,15,2,Human
2063,1770,15,4,Human
2064,1771,15,10,Human
2065,1772,15,0,Human
2066,1772,25,67,Human
2067,1772,15,147,Human
2068,1774,15,10,Human
2069,1775,20,0,Human
2070,1776,25,45,Human
2071,1776,7,29,Human
2072,1776,15,3,Human
2073,1777,7,29,Human
2074,1778,15,0,Human
2075,1778,15,3,Human
2076,1778,2,7,Human
2077,1779,15,2,Human
2078,1780,2,4,Human
2079,1780,7,2,Human
2080,1781,15,10,Human
2081,1781,41,8,Human
2082,1782,14,2,Human
2083,1783,15,0,Human
2084,1784,14,0,Human
2085,1784,15,2,Human
2086,1786,8,8,Human
2087,1786,15,10,Human
2088,1786,2,7,Human
2089,1787,14,2,Human
2090,1790,25,0,Human
2091,1790,111,9,Human
2092,1790,26,146,Human
2093,1791,25,0,Human
2094,1791,20,6,Human
2095,1793,20,0,Human
2096,1794,12,2,Human
2097,1795,4,7,Human
2098,1795,20,0,Human
2099,1795,2,0,Human
2100,1797,189,0,Human
2101,1798,59,10,Human
