agent_id,source_id,route_id,probability,free_flow_time,edges
291,carIn51572:1,4,0.0518892294811077,170.50656115578,128361109#1 128361109#3 128361109#4 201238730 176550249#0 176550249#1 176550249#2 138300620#0 -24634510#5 -24634510#0 -24634505 160314346#0 160314346#1 160314345#0 160314345#1 160314345#2 160314345#3 160314345#4 -315358245 -202092675.36 -4942389#1 -4942389#0 386687235
292,carIn37365:1,0,0.997918909979189,199.419155135056,128361109#1 128361109#3 128361109#4 201238730 176550249#0 176550249#1 176550249#2 138300620#0 -24634510#5 -24634510#0 -24634505 160314346#0 160314346#1 -315392062#4 -24693977#1 -24693977#0 201089423#0 22716549#0 24634509#0 24634509#1
292,carIn37365:1,1,0.0020809800208098,176.631615163829,128361109#1 128361109#3 128361109#4 -201238726#1 -201238726#0 -201238726#0.98 -24634510#18 -24634510#15 -24634510#8 -24634510#6 -24634510#5 -24634510#0 -24634505 160314346#0 160314346#1 -315392062#4 -24634508 -24634507 24634509#1
292,carIn37365:1,2,1.100000011e-07,201.791395683301,128361109#1 128361109#3 128361109#4 201238719#0 170018165#0 -224892361#8 -224892361#6 224892339#0 315358255#0 -315358257#2 -315358257#0.26 -201089420#1 -201201945#8 -201201945#7 -201201945#6 -201201945#2 -201201945#1 -201201945#0 -201201945#0.78 -174800513 -201238718#1 -201238718#0 -315392062#4 -24634508 -24634507 24634509#1
293,carIn109426:1,0,1,176.143534735709,128361109#1 128361109#3 128361109#4 201238730 176550249#0 176550249#1 176550249#2 138300620#0 -24634510#5 -24634510#0 -24634505 160314346#0 160314346#1 160314345#0 160314345#1 160314345#2 -24634414#1 201201950#4 386687239#0 386687239#1 202092676#0 386687235
294,carIn79899:1,0,0.260252372602524,142.072714182865,128361102#0 285549250#0 201963533#0 201963533#1 201963533#4 201963533#5 128906555 233675413#0 233675413#1 233675413#2 233675413#3 233675413#4 233675413#7 -25145013#1 25145012#7 104010354 124812857#0 201956819#0 201956820
294,carIn79899:1,1,0.231808402318084,162.930165586753,128361102#0 285549250#0 201963533#0 201963533#1 201963533#4 201963533#5 128906555 233675413#0 233675413#1 233675413#2 233675413#3 233675413#4 233675413#7 -25145013#1 -25145013#0 653473569#5 164051413 104010475#0 104012170 104010460#1 202070434#0 202070434#2 27920078#0 27920078#1 201963535 104010354 124812857#0 201956819#0 201956820
294,carIn79899:1,2,0.19841199198412,142.934485241181,128361102#0 285549250#0 201963533#0 201963533#1 201963533#4 201963533#5 128906555 233675413#0 233675413#1 22716069#0 22716069#1 22716069#2 653473569#2 653473569#3 653473569#5 164051413 124812857#0 201956819#0 201956820
294,carIn79899:1,3,0.309527233095272,146.892550540735,128361102#0 285549250#0 201963533#0 201963533#1 201963533#4 201963533#5 -26642362#5 -26642362#3 -26642362#2 -25145014#4 -25145014#3 -25209894#1 25145012#0 25187893 28111977#9 28111977#10 653473568#1 653473569#0 653473569#1 653473569#2 653473569#3 653473569#5 164051413 124812857#0 201956819#0 201956820
295,carIn47890:1,0,0.573538555735386,214.080440077364,-306240162#1 -224251776#1 224251774#0 224251774#1 286646456#0 286646456#1 -224892339#3 224892361#3 224892361#7 -170018165#0 137133006#0 137133006#1 -201238726#1 -201238726#0 -201238726#0.98 -10427692#8 -10427692#7 -10427692#6 -10427692#5 -10427692#4 -10427692#3 -10427692#2 -10427692#1 18809672#0 18809672#2 18809672#5 -37681424#1 -37681424#0 37681425#7 201963522#5 201963522#6 25122731#0 30482614 30482615#1
295,carIn47890:1,1,0.234768182347682,210.462406943618,-306240162#1 -224251776#1 224251774#0 224251774#1 286646456#0 224892361#1 224892361#2 224892361#3 224892361#7 -170018165#0 137133006#0 137133006#1 -201238726#1 -201238726#0 -201238726#0.98 -10427692#8 -10427692#7 -10427692#6 -10427692#5 -10427692#4 -10427692#3 -10427692#2 -10427692#1 18809672#0 18809672#2 18809672#5 18809672#6 18809672#7 201963522#0 201963522#1 201963522#2 201963522#3 201963522#4 201963522#5 201963522#6 25122731#0 30482614 30482615#1
295,carIn47890:1,2,0.174788651747887,190.515572068533,-306240162#1 -170018165#3 -170018165#2.164 -170018165#2.210 -170018165#1 -170018165#0 137133006#0 137133006#1 -201238726#1 -201238726#0 -201238726#0.98 -10427692#8 -10427692#7 -10427692#6 -10427692#5 -10427692#4 -10427692#3 -10427692#2 -10427692#1 18809672#0 18809672#2 18809672#5 -37681424#1 -37681424#0 37681425#7 201963522#5 201963522#6 25122731#0 30482614 30482615#1
295,carIn47890:1,3,0.0169023301690233,210.588949151548,-306240162#1 -170018165#3 -170018165#2.164 -170018165#2.210 -170018165#1 -170018165#0 137133006#0 137133006#1 -201238726#1 -201238726#0 -201238726#0.98 -10427692#8 -10427692#7 -10427692#6 -10427692#5 -10427692#4 -10427692#3 -10427692#2 -10427692#1 201963533#0 201963533#1 201963533#4 201963533#5 -26642362#5 -26642362#3 -26642362#2 -26642362#1 -26642362#0 -25136986 -18813598#6 -18813598#1 25122731#0 30482614 30482615#1
295,carIn47890:1,4,2.2800000228e-06,219.822873551834,-306240162#1 -224251776#1 224251774#0 224251774#1 286646456#0 286646456#1 -224892339#3 224892361#3 224892361#7 -170018165#0 137133006#0 137133006#1 -201238726#1 -201238726#0 -201238726#0.98 -10427692#8 -10427692#7 -10427692#6 -10427692#5 -10427692#4 -10427692#3 -10427692#2 -10427692#1 18809672#0 18809672#2 18809672#5 18809672#6 18809672#7 201963522#0 201963522#1 201963522#2 201963522#3 201963522#4 201963522#5 201963522#6 25122731#0 30482614 30482615#1
296,h19571c2:3,0,0.74633023,138.312499945983,10425609#0 10425609#1 201963537#1 -164051413 -653473569#5 -653473569#4 -653473569#2 -653473569#1 -653473569#0 -653473568#1 -28111977#10 -28111977#9 -25187893 -25145012#0 25209894#1 25145014#3 25145014#4 26642362#2 26642362#3 26642362#4 -201963533#5 -201963533#4 -201963533#1 -201963533#1.120 -201963533#1.145 -201963533#0 -285549250#1 -128361102#1
296,h19571c2:3,1,0.24098351,165.059755219582,10425609#0 10425609#1 201963537#1 104010475#0 104012170 104010460#1 202070434#0 202070434#2 27920078#0 27920078#1 201963535 -104010328 25145013#1 -233675413#8 -25145011#2 -25145012#5 -25145012#4 -25145012#3 -25187889 25145014#1 25187891 -136728347#4 -201963533#5 -201963533#4 -201963533#1 -201963533#1.120 -201963533#1.145 -201963533#0 -285549250#1 -128361102#1
296,h19571c2:3,2,0.01193961,134.557235421166,10425609#0 10425609#1 201963537#1 -164051413 -653473569#5 25145013#0 25145013#1 -233675413#8 -233675413#6 -233675413#3 -233675413#2 -233675413#1 -233675413#0 -136728347#4 -201963533#5 -201963533#4 -201963533#1 -201963533#1.120 -201963533#1.145 -201963533#0 -285549250#1 -128361102#1
296,h19571c2:3,3,0.00074665,133.4218862491,10425609#0 10425609#1 201963537#1 -164051413 -653473569#5 25145013#0 -25145012#6 -25145012#5 -22716069#1 -22716069#0 -233675413#1 -233675413#0 -136728347#4 -201963533#5 -201963533#4 -201963533#1 -201963533#1.120 -201963533#1.145 -201963533#0 -285549250#1 -128361102#1
297,carIn68993:1,0,0.755832,142.072714182865,128361102#0 285549250#0 201963533#0 201963533#1 201963533#4 201963533#5 128906555 233675413#0 233675413#1 233675413#2 233675413#3 233675413#4 233675413#7 -25145013#1 25145012#7 104010354 124812857#0 201956819#0 201956820
297,carIn68993:1,1,0.23321228,142.934485241181,128361102#0 285549250#0 201963533#0 201963533#1 201963533#4 201963533#5 128906555 233675413#0 233675413#1 22716069#0 22716069#1 22716069#2 653473569#2 653473569#3 653473569#5 164051413 124812857#0 201956819#0 201956820
297,carIn68993:1,2,0.01004389,138.696184305256,128361102#0 285549250#0 201963533#0 201963533#1 201963533#4 201963533#5 -26642362#5 -26642362#3 -26642362#2 -25145014#4 -25145014#3 -25209894#1 25145012#0 25145012#1 25145012#2 25145012#3 25145012#4 25145012#5 25145012#6 25145012#7 104010354 124812857#0 201956819#0 201956820
297,carIn68993:1,3,0.00091183,141.121670266379,128361102#0 285549250#0 201963533#0 201963533#1 201963533#4 201963533#5 128906555 233675413#0 233675413#1 22716069#0 22716069#1 25145012#5 25145012#6 25145012#7 104010354 124812857#0 201956819#0 201956820
298,carIn77309:1,0,1,176.143534735709,128361109#1 128361109#3 128361109#4 201238730 176550249#0 176550249#1 176550249#2 138300620#0 -24634510#5 -24634510#0 -24634505 160314346#0 160314346#1 160314345#0 160314345#1 160314345#2 -24634414#1 201201950#4 386687239#0 386687239#1 202092676#0 386687235
299,randUni23028:1,0,0.56662299433377,8.06263498920086,124812856#0 124812856#1 201956810
299,randUni23028:1,1,0.323472466765275,28.4967602591793,124812856#0 124812856#1 201956821#0 201956821#1.68 201956811#0 10425609#0 10425609#1 201956819#0 201956810
299,randUni23028:1,2,0.109904538900955,88.3123475301832,124812856#0 124812856#1 201956821#0 201956821#1.68 201956811#0 10425609#0 10425609#1 25149219#1 391891458#0 -653473569#5 25145013#0 25145012#7 104010354 124812857#0 201956819#0 201956810
300,carIn70448:1,0,0.809704791902952,176.143534735709,128361109#1 128361109#3 128361109#4 201238730 176550249#0 176550249#1 176550249#2 138300620#0 -24634510#5 -24634510#0 -24634505 160314346#0 160314346#1 160314345#0 160314345#1 160314345#2 -24634414#1 201201950#4 386687239#0 386687239#1 202092676#0 386687235
300,carIn70448:1,1,0.190295208097048,168.497592656338,128361109#1 128361109#3 128361109#4 -201238726#1 -201238726#0 -201238726#0.98 -24634510#18 -24634510#15 -24634510#8 -24634510#6 -24634510#5 -24634510#0 -24634505 160314346#0 160314346#1 160314345#0 160314345#1 160314345#2 160314345#3 160314345#4 -315358245 -202092675.36 -4942389#1 -4942389#0 386687235
301,carIn69046:1,0,0.44349488,154.574027451153,-32978638#0 32021112#0 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 -24634414#5 -24634414#4 -24634414#3 -24634414#2 -24634414#1 -24634414#0 -40888350 201950247#7 201950247#8 -315358242#2 -315358242#1 -315358242#0 -129379925 -129379918#1 447569997#0 447569997#1
301,carIn69046:1,1,0.3223441,145.610605365256,-32978638#0 32021112#0 168702040#1 168702040#2 168702040#3 168702040#4 -315358253#2 -315358253#1 -315358253#0 -315358248#1 -315358245 -202092675.36 -4942389#1 -4942389#0 -136436466 -315358251#1 -315358251#0 -201950247#8 -201950247#7 -201950247#6 -201950247#5 -201950247#4 -53396619#4 -53396619#3 -40888354#2 -40888354#1 -40888354#0 40888351#1 40888351#3 -129379918#1 447569997#0 447569997#1
301,carIn69046:1,2,0.18495827,94.6162413129399,-32978638#0 32021112#0 168702040#1 168702040#2 168702040#3 168702040#4 -315358253#2 -315358253#1 -315358253#0 -315358248#1 -315358245 -202092675.36 -4942389#1 -4942389#0 -136436466 -315358251#1 -315358251#0 -315358242#2 -315358242#1 -315358242#0 -129379925 -129379918#1 447569997#0 447569997#1
301,carIn69046:1,3,0.04920275,141.226029072536,-32978638#0 32021112#0 168702040#1 168702040#2 168702040#3 168702040#4 -315358253#2 -315358253#1 -315358253#0 -315358248#1 -315358245 -202092675.36 -4942389#1 -4942389#0 -136436466 386687242 23166741#0 -40888350 -201950247#6 -201950247#5 -201950247#4 -53396619#4 -53396619#3 -40888354#2 -40888354#1 -40888354#0 40888351#1 40888351#3 -129379918#1 447569997#0 447569997#1
302,h21699c2:1,0,0.204589138871498,56.5637149028078,-32978638#0 32021112#0 168702040#1 168702040#2 168702040#3 168702040#4 -315358253#2 -315358253#1 -315358253#0 -315358248#1 -315358245 -202092675.36 -4942389#1 -4942389#0 -136436466 -315358251#1 -315358251#0 -315358242#2 -315358242#1
302,h21699c2:1,1,0.795410861128502,92.0927040362581,-32978638#0 32021112#0 168702040#1 168702040#2 168702040#3 168702040#4 -315358253#2 -315358253#1 -315358253#0 -315358248#1 -315358245 -202092675.36 -4942389#1 -4942389#0 -136436466 386687242 23166741#0 -40888350 201950247#7 201950247#8 -315358242#2 -315358242#1
303,h18835c1:1,0,0.99999319,175.460331864927,128361109#1 128361109#3 128361109#4 201238730 176550249#0 176550249#1 176550249#2 176550249#3 176550249#4 201201950#0 201201950#1 201201950#2 201201950#3 -24634414#0 -40888350 201950247#7 201950247#8 -315358242#2 -315358242#1 -315358242#0
303,h18835c1:1,1,5.13e-06,195.785178866363,128361109#1 128361109#3 128361109#4 201238730 176550249#0 176550249#1 176550249#2 138300620#0 -24634510#5 -24634510#0 -24634505 160314346#0 160314346#1 160314345#0 160314345#1 160314345#2 160314345#3 160314345#4 -315358245 -202092675.36 -4942389#1 -4942389#0 -136436466 -315358251#1 -315358251#0 -315358242#2 -315358242#1 -315358242#0
303,h18835c1:1,2,1.51e-06,198.969374457611,128361109#1 128361109#3 128361109#4 -201238726#1 -201238726#0 -201238726#0.98 -24634510#18 -24634510#15 -24634510#8 -24634510#6 -24634510#5 -24634510#0 -24634505 160314346#0 160314346#1 160314345#0 160314345#1 160314345#2 160314345#3 -24634417 386687239#1 202092676#0 -136436466 -315358251#1 -315358251#0 -315358242#2 -315358242#1 -315358242#0
303,h18835c1:1,3,1.7e-07,172.757019438445,128361109#1 128361109#3 128361109#4 201238719#0 137133006#0 137133006#1 201238730 176550249#0 176550249#1 176550249#2 176550249#3 176550249#4 201201950#0 201201950#1 201201950#2 201201950#3 201201950#4 386687239#0 386687239#1 202092676#0 -136436466 -315358251#1 -315358251#0 -315358242#2 -315358242#1 -315358242#0
304,carIn37367:1,0,0.76112314,160.315445400622,-18809673#6 -18809673#1.275 18813598#0 18813598#2 18813598#7 18813598#8 653473568#0 653473568#1 653473569#0 653473569#1 -22716069#2 25145012#5 -25145011#0 653473569#3 653473569#5 164051413 124812857#0 201956811#0 10425609#0 10425609#1 201956819#0 201956820
304,carIn37367:1,1,0.23887686,157.236251736116,-18809673#6 -18809673#1.275 18813598#0 18813598#2 18813598#7 18813598#8 653473568#0 653473568#1 653473569#0 653473569#1 653473569#2 653473569#3 653473569#5 164051413 104010475#0 104012170 104010460#1 202070434#0 202070434#2 27920078#0 27920078#1 201963535 104010354 124812857#0 201956819#0 201956820
305,h18868c2:3,0,0.84264502,192.181812349701,-32978638#0 32021112#0 168702040#1 168702040#2 168702040#3 168702040#4 -315358253#2 -315358253#1 -315358253#0 -315358248#1 -315358245 -202092675.36 -4942389#1 -4942389#0 -136436466 386687242 23166741#0 23166741#2 23166741#5 -174800513 -201238718#1 -201238724 24634510#0 24634510#1 24634510#6 24634510#7 24634510#9 24634510#16 201238726#0 201238726#0.117 201238726#1 201238729#1 201238729#2 201238729#3
305,h18868c2:3,1,0.13100729,190.860044103762,-32978638#0 32021112#0 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 32999434#0 201089423#0 201089423#2 32124744 32124743 285716192#0 285716192#0.83 201963535 -104010328 25145013#1 -233675413#8 -233675413#6 -233675413#3 -233675413#2 -233675413#1 -233675413#0 -136728347#4 -201963533#5 -201963533#4 -201963533#1 -201963533#1.120 -201963533#1.145 -201963533#0 10427692#0 10427692#2 10427692#3 10427692#4 10427692#5 10427692#6 10427692#7 10427692#7.50 10427692#8 201238726#0 201238726#0.117 201238726#1 201238729#1 201238729#2 201238729#3
305,h18868c2:3,2,0.0261654,192.699495348895,-32978638#0 32021112#0 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 -24634414#5 -24634414#4 -24634414#3 -24634414#2 -24634414#1 -24634414#0 23166741#2 23166741#5 201201953#0 201201953#2 201201953#4 201201953#10 201201953#12 176550246 201238729#1 201238729#2 201238729#3
305,h18868c2:3,3,9.15e-05,190.362563902179,-32978638#0 32021112#0 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 32999434#0 201089423#0 201089423#2 32124744 32124743 285716192#0 285716192#0.83 201963535 -104010328 -25145012#6 -25145012#5 -22716069#1 25145014#0 25145014#1 25187891 -136728347#4 -201963533#5 -201963533#4 -201963533#1 -201963533#1.120 -201963533#1.145 -201963533#0 10427692#0 10427692#2 10427692#3 10427692#4 10427692#5 10427692#6 10427692#7 10427692#7.50 10427692#8 201238726#0 201238726#0.117 201238726#1 201238729#1 201238729#2 201238729#3
305,h18868c2:3,4,9.079e-05,190.344565342063,-32978638#0 32021112#0 168702040#1 168702040#2 168702040#3 168702040#4 168702039#1 32999434#0 201089423#0 201089423#2 32124744 32124743 285716192#0 285716192#0.83 201963535 -104010328 -25145012#6 -25145012#5 -25145012#4 -25145012#3 -25187889 25145014#1 25187891 -136728347#4 -201963533#5 -201963533#4 -201963533#1 -201963533#1.120 -201963533#1.145 -201963533#0 10427692#0 10427692#2 10427692#3 10427692#4 10427692#5 10427692#6 10427692#7 10427692#7.50 10427692#8 201238726#0 201238726#0.117 201238726#1 201238729#1 201238729#2 201238729#3
306,h16888c2:1,0,0.742934857429349,200.887355906217,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 -315358253#2 -315358253#1 -315358253#0 -315358248#1 -315358245 -202092675.36 -4942389#1 -4942389#0 -136436466 386687242 23166741#0 23166741#2 23166741#5 -174800513 -201238718#1 -201238724 24634510#0 24634510#1 24634510#6 24634510#7 24634510#9 24634510#16 201238726#0 201238726#0.117 201238726#1 201238729#1 201238729#2 201238729#3
306,h16888c2:1,1,0.257065142570651,176.976241900648,266565295#5 32999435 32124637#0 32124637#1 168702040#1 168702040#2 168702040#3 168702040#4 -315358253#2 -315358253#1 -315358253#0 -315358248#1 -315358245 -202092675.36 -4942389#1 -4942389#0 -136436466 386687242 23166741#0 23166741#2 23166741#5 201201953#0 201201953#2 201201953#4 201201953#10 201201953#12 176550246 201238729#1 201238729#2 201238729#3
307,carIn57053:1,0,0.62811298371887,165.143900930586,-306240162#1 -224251776#1 224251774#0 224251774#1 286646456#0 286646456#1 315358255#0 -315358257#2 -315358257#0.26 25117391#0 25117391#2 -201950259#6 -201950259#3 -26677213#5 136436468#1 -201201945#1 -201201945#0 -201201945#0.78 -174800513 201201950#0 201201950#1 201201950#2 201201950#3 201201950#4 386687239#0 386687239#1 28361235#0 202092675 315358245.27 315358248#0 315358253#0 315358253#1 315358253#2 402600768#0 402600768#1
307,carIn57053:1,1,0.196591368034086,167.385253627172,-306240162#1 -224251776#1 224251774#0 224251774#1 286646456#0 286646456#1 315358255#0 -315358257#2 -315358257#0.26 -201089420#1 -201201945#8 -201201945#7 -201201945#6 -201201945#2 -201201945#1 -201201945#0 -201201945#0.78 -174800513 -201238718#1 -201238718#0 160314345#0 160314345#1 24634413#1 24634413#2 37386279 24634414#5 24634414#5.51 32999110#0 402600768#0 402600768#1
307,carIn57053:1,2,0.0813101191868988,169.389946866819,-306240162#1 -170018165#3 -170018165#2.164 -170018165#2.210 -170018165#1 -170018165#0 137133006#0 137133006#1 -201238726#1 -201238726#0 -201238726#0.98 -24634510#18 -24634510#15 -24634510#8 -24634510#6 -24634510#5 -24634510#0 -24634505 160314346#0 160314346#1 -315392062#4 -24693977#1 -24693977#0 -32999434#1 32999110#0 402600768#0 402600768#1
307,carIn57053:1,3,0.0619338593806614,191.599334194699,-306240162#1 -170018165#3 -170018165#2.164 -170018165#2.210 -170018165#1 -170018165#0 137133006#0 137133006#1 201238730 176550249#0 176550249#1 176550249#2 176550249#3 176550249#4 201201950#0 201201950#1 201201950#2 24634413#0 24634413#1 24634413#2 37386279 24634414#5 24634414#5.51 32999110#0 402600768#0 402600768#1
307,carIn57053:1,4,0.0320516696794833,174.932883478249,-306240162#1 -224251776#1 224251774#0 224251774#1 286646456#0 286646456#1 315358255#0 -315358257#2 -315358257#0.26 -201089420#1 -201201945#8 -201201945#7 -201201945#6 -201201945#2 -201201945#1 -201201945#0 -201201945#0.78 -174800513 201201950#0 201201950#1 201201950#2 24634413#0 24634413#1 24634413#2 37386279 24634414#5 24634414#5.51 32999110#0 402600768#0 402600768#1
308,h3847c1:3,0,0.968280690317193,34.1720662347012,24634416 315358253#1 315358253#2 402600768#0 402600768#1 51857517#0 51857517#0.33 51857517#1 51857518#1 32978638#0
308,h3847c1:3,1,0.0208789397912106,117.497200175967,24634416 -315358253#0 -315358248#1 -160314345#4 -160314345#3 -160314345#2 -160314345#1 -160314345#0 -315392062#4 -24693977#1 -24693977#0 -32999434#1 32999110#0 402600768#0 402600768#1 51857517#0 51857517#0.33 51857517#1 51857518#1 32978638#0
308,h3847c1:3,2,0.0108403698915963,106.314232820558,24634416 -315358253#0 -315358248#1 160314345#5 24608846#0 24608846#1 168702040#3 168702040#4 168702039#1 -24634414#5 -24634414#4 24634415 -24634415 24634414#4 24634414#5 24634414#5.51 32999110#0 402600768#0 402600768#1 51857517#0 51857517#0.33 51857517#1 51857518#1 32978638#0
309,carIn60026:1,0,0.98583143,170.034096317596,-306240162#1 -224251776#1 224251774#0 224251774#1 286646456#0 286646456#1 315358255#0 -315358257#2 -315358257#0.26 -201089420#1 40888359 -201201945#7 -201201945#6 -201201945#2 -201201945#1 -201201945#0 -201201945#0.78 -174800513 201201950#0 201201950#1 201201950#2 201201950#3 24634414#1 160314345#3 -24634417 386687239#1 202092676#0 386687235
309,carIn60026:1,1,0.01380623,159.873193297141,-306240162#1 -170018165#3 -170018165#2.164 -170018165#2.210 -170018165#1 -170018165#0 137133006#0 137133006#1 -201238726#1 -201238726#0 -201238726#0.98 -24634510#18 -24634510#15 -24634510#8 -24634510#6 -138300620#6 176550249#3 176550249#4 201201950#0 201201950#1 201201950#2 201201950#3 201201950#4 386687239#0 386687239#1 202092676#0 386687235
309,carIn60026:1,2,0.00036234,161.658764327349,-306240162#1 -224251776#1 224251774#0 224251774#1 286646456#0 286646456#1 315358255#0 -315358257#2 -315358257#0.26 -201089420#1 -201201945#8 -201201945#7 -201201945#6 -201201945#2 -201201945#1 -201201945#0 -201201945#0.78 -174800513 201201950#0 201201950#1 201201950#2 201201950#3 -24634414#0 -40888350 201950247#7 201950247#8 315358242#3 315358251#1 136436466 386687235
310,carIn99815:1,0,0.68627358,170.034096317596,-306240162#1 -224251776#1 224251774#0 224251774#1 286646456#0 286646456#1 315358255#0 -315358257#2 -315358257#0.26 -201089420#1 40888359 -201201945#7 -201201945#6 -201201945#2 -201201945#1 -201201945#0 -201201945#0.78 -174800513 201201950#0 201201950#1 201201950#2 201201950#3 24634414#1 160314345#3 -24634417 386687239#1 202092676#0 386687235
310,carIn99815:1,1,0.17684885,159.873193297141,-306240162#1 -170018165#3 -170018165#2.164 -170018165#2.210 -170018165#1 -170018165#0 137133006#0 137133006#1 -201238726#1 -201238726#0 -201238726#0.98 -24634510#18 -24634510#15 -24634510#8 -24634510#6 -138300620#6 176550249#3 176550249#4 201201950#0 201201950#1 201201950#2 201201950#3 201201950#4 386687239#0 386687239#1 202092676#0 386687235
310,carIn99815:1,2,0.13687757,161.658764327349,-306240162#1 -224251776#1 224251774#0 224251774#1 286646456#0 286646456#1 315358255#0 -315358257#2 -315358257#0.26 -201089420#1 -201201945#8 -201201945#7 -201201945#6 -201201945#2 -201201945#1 -201201945#0 -201201945#0.78 -174800513 201201950#0 201201950#1 201201950#2 201201950#3 -24634414#0 -40888350 201950247#7 201950247#8 315358242#3 315358251#1 136436466 386687235
311,carIn106026:1,0,0.54393918,163.532660539761,-306240162#1 -170018165#3 -170018165#2.164 -170018165#2.210 -170018165#1 -170018165#0 137133006#0 137133006#1 -201238726#1 -201238726#0 -201238726#0.98 -24634510#18 -24634510#15 -24634510#8 -24634510#6 -24634510#5 -24634510#0 201238724 201238718#1 201201950#0 201201950#1 201201950#2 201201950#3 201201950#4 386687239#0 386687239#1 202092676#0 386687235
311,carIn106026:1,1,0.2571561,166.424854780809,-306240162#1 -224251776#1 224251774#0 224251774#1 286646456#0 286646456#1 315358255#0 -315358257#2 -315358257#0.26 -201089420#1 -201201945#8 -201201945#7 -201201945#6 -201201945#2 -201201945#1 -201201945#0 -201201945#0.78 -174800513 201201950#0 201201950#1 201201950#2 24634413#0 160314345#2 160314345#3 160314345#4 -315358245 -202092675.36 -4942389#1 -4942389#0 386687235
311,carIn106026:1,2,0.12388287,158.877224929732,-306240162#1 -224251776#1 224251774#0 224251774#1 286646456#0 286646456#1 315358255#0 -315358257#2 -315358257#0.26 -201089420#1 -201201945#8 -201201945#7 -201201945#6 -201201945#2 -201201945#1 -201201945#0 -201201945#0.78 -174800513 -201238718#1 -201238718#0 160314345#0 160314345#1 160314345#2 160314345#3 160314345#4 -315358245 -202092675.36 -4942389#1 -4942389#0 386687235
311,carIn106026:1,3,0.0429618,146.063987323675,-306240162#1 -224251776#1 224251774#0 224251774#1 286646456#0 286646456#1 315358255#0 -315358257#2 -315358257#0.26 25117391#0 25117391#2 -201950259#6 -201950259#3 -26677213#5 136436468#1 -201201945#1 -201201945#0 -201201945#0.78 -174800513 201201950#0 201201950#1 201201950#2 201201950#3 201201950#4 386687239#0 386687239#1 202092676#0 386687235
311,carIn106026:1,4,0.03206005,170.034096317596,-306240162#1 -224251776#1 224251774#0 224251774#1 286646456#0 286646456#1 315358255#0 -315358257#2 -315358257#0.26 -201089420#1 40888359 -201201945#7 -201201945#6 -201201945#2 -201201945#1 -201201945#0 -201201945#0.78 -174800513 201201950#0 201201950#1 201201950#2 201201950#3 24634414#1 160314345#3 -24634417 386687239#1 202092676#0 386687235
312,carIn28563:1,0,0.383700813837008,170.034096317596,-306240162#1 -224251776#1 224251774#0 224251774#1 286646456#0 286646456#1 315358255#0 -315358257#2 -315358257#0.26 -201089420#1 40888359 -201201945#7 -201201945#6 -201201945#2 -201201945#1 -201201945#0 -201201945#0.78 -174800513 201201950#0 201201950#1 201201950#2 201201950#3 24634414#1 160314345#3 -24634417 386687239#1 202092676#0 386687235
312,carIn28563:1,1,0.307077073070771,146.063987323675,-306240162#1 -224251776#1 224251774#0 224251774#1 286646456#0 286646456#1 315358255#0 -315358257#2 -315358257#0.26 25117391#0 25117391#2 -201950259#6 -201950259#3 -26677213#5 136436468#1 -201201945#1 -201201945#0 -201201945#0.78 -174800513 201201950#0 201201950#1 201201950#2 201201950#3 201201950#4 386687239#0 386687239#1 202092676#0 386687235
312,carIn28563:1,2,0.19479899194799,195.453826196589,-306240162#1 -224251776#1 224251774#0 224251774#1 286646456#0 286646456#1 315358255#0 -315358257#2 -315358257#0.26 -201089420#1 -201201945#8 -201201945#7 -201201945#6 -201201945#2 -201201945#1 -201201945#0 -201201945#0.78 -174800513 201201950#0 201201950#1 201201950#2 24634413#0 24634413#1 24634413#2 37386279 -24634414#4 -24634414#3 24634416 -315358253#0 -315358248#1 -315358245 -202092675.36 -4942389#1 -4942389#0 386687235
312,carIn28563:1,3,0.114423121144231,159.873193297141,-306240162#1 -170018165#3 -170018165#2.164 -170018165#2.210 -170018165#1 -170018165#0 137133006#0 137133006#1 -201238726#1 -201238726#0 -201238726#0.98 -24634510#18 -24634510#15 -24634510#8 -24634510#6 -138300620#6 176550249#3 176550249#4 201201950#0 201201950#1 201201950#2 201201950#3 201201950#4 386687239#0 386687239#1 202092676#0 386687235
313,carIn21339:1,0,0.834904108349041,176.143534735709,128361109#1 128361109#3 128361109#4 201238730 176550249#0 176550249#1 176550249#2 138300620#0 -24634510#5 -24634510#0 -24634505 160314346#0 160314346#1 160314345#0 160314345#1 160314345#2 -24634414#1 201201950#4 386687239#0 386687239#1 202092676#0 386687235
313,carIn21339:1,1,0.165095891650959,168.497592656338,128361109#1 128361109#3 128361109#4 -201238726#1 -201238726#0 -201238726#0.98 -24634510#18 -24634510#15 -24634510#8 -24634510#6 -24634510#5 -24634510#0 -24634505 160314346#0 160314346#1 160314345#0 160314345#1 160314345#2 160314345#3 160314345#4 -315358245 -202092675.36 -4942389#1 -4942389#0 386687235
