origins,destinations,path,free_flow_time,route_id
153730941#1,-36950506#2,"153730941#1,-36289599#0,-319058608#1,-319058608#0,1339510610,36950657#0,36950657#1,1119245066#0,1119245066#1,269702545,319058589#0,319058589#1,319058589#2,319058589#3,-859785184,36950506#0,36950506#1,36950506#2",1.4430406593575127,07db5e7e39087eaad6681b5e77b09ef36c2fc470a3919be92a364397cbdd9ed8
153730941#1,-36950506#2,"153730941#1,36289599#1,-878854448,-878854447,878854446,48955689#0,48955689#1,-36950525,37088256,48956586#0,48956586#1,-157555050#5,-157555050#4,-157555050#3,-157555050#2,-157555050#1,-157555050#0,-36950657#1,-36950657#0,-269702562,-1339510609#0,-328471845#1,-328471845#0,-319058611,-36950506#3,-36950506#2",2.0034080485176586,032e4a2c17e9dbb0244bd23119ca1f9eabea0ab66b5ddc601884cd880a912e7d
153730941#1,-36950506#2,"153730941#1,-36289599#0,-319058608#1,-37088332#3,-37088332#2,371455497,36950657#1,1119245066#0,1119245066#1,269702545,319058589#0,319058589#1,319058589#2,319058589#3,-859785184,36950506#0,36950506#1,36950506#2",1.495044499050337,7d9557703b3420b67cca51b5f0240b23749b3e2c4b82067f00d9036c4f83b7e7
153730941#1,-36950506#2,"153730941#1,36289599#1,-878854448,153730935,-153730939#0,36289295#1,36936396#3,36936396#4,878854446,48955689#0,48955689#1,-36950525,37088256,48956586#0,48956586#1,-157555050#5,-157555050#4,-157555050#3,-157555050#2,-157555050#1,-157555050#0,-36950657#1,-36950657#0,-269702562,-1339510609#0,-328471845#1,-328471845#0,-319058611,-36950506#3,-36950506#2",2.263112404482413,7507c315237e51d0dd6077ac65dc2a2d3fa11d16886c438b4eb94f65d479327b
153730941#1,-36950506#2,"153730941#1,36289599#1,157553231,48955689#0,48955689#1,-36950525,37088256,48956586#0,48956586#1,-157555050#5,-157555050#4,-157555050#3,-157555050#2,-157555050#1,-157555050#0,-36950657#1,-36950657#0,-269702562,-1339510609#0,-328471845#1,-328471845#0,-319058611,-36950506#3,-36950506#2",2.007503458058613,4525265478c456185cca747439fd28cb336ec89e0a1c32eab211582b29cceb98
153730941#1,-36950506#2,"153730941#1,-36289599#0,-319058608#1,-319058608#0,1339510610,36950657#0,36950657#1,157555050#0,157555050#1,157555050#2,157555050#3,157555050#4,157555050#5,48956586#2,48956586#3,48956586#4,48956586#5,-37088258#1,-37088258#0,36950439#0,36950439#1,607473249#0,607473250,1119245066#1,269702545,319058589#0,319058589#1,319058589#2,319058589#3,-859785184,36950506#0,36950506#1,36950506#2",2.160732941816642,df24ab49c2748e096d83fb7083431abbbb07a0722d686f207f3572ac23fa73bc
153730941#1,-36950506#2,"153730941#1,-36289599#0,-319058608#1,-319058608#0,1339510610,36950657#0,36950657#1,1119245066#0,1119245066#1,269702545,394456356#0,394456356#1,859784039#2,36294383#0,36294383#1,36294383#2,36294383#3,36294383#4,36294383#5,36294383#6,36294383#7,36294383#8,36294383#9,36294383#10,406210870,36295293#0,37066008,-37055563#2,-37055563#1,332885734#0,332885734#1,332885734#2,37055217#1,-859785184,36950506#0,36950506#1,36950506#2",4.13552926026944,318fdc91b82c6df5c43754b8ebaf84ae59cc70585b53133ae31d028f5a45f4b5
153730941#1,-36950506#2,"153730941#1,-36289599#0,-319058608#1,-319058608#0,1339510610,36950657#0,36950657#1,1119245066#0,1119245066#1,269702545,394456356#0,394456356#1,859784039#2,36294383#0,37055563#0,332885734#0,332885734#1,332885734#2,37055217#1,-859785184,36950506#0,36950506#1,36950506#2",2.343418629119931,3403e7075555e1936411b3b55975b5fda7d84ee79c11c735a8656a643df105d2
-153730939#1,-1239117016#2,"153730939#1,-153730939#1,-153730935,878854448,-36289599#1,-36289599#0,-319058608#1,-319058608#0,1339510610,-269702562,-1339510609#0,-328471845#1,-328471845#0,-319058611,-36950506#3,-36950506#2,-36950506#1,-36950506#0,36950447#0,36950447#1,-1239117016#2",0.9667327027274119,910d6c796d29c489c2feb75f8df034418eb7f38a94e2e0528490b7ec93639144
-153730939#1,-1239117016#2,"-153730939#1,-153730935,878854448,-36289599#1,-36289599#0,-319058608#1,-319058608#0,1339510610,36950657#0,36950657#1,1119245066#0,1119245066#1,269702545,319058589#0,319058589#1,319058589#2,319058589#3,-859785184,36950447#0,36950447#1,-1239117016#2",1.4019860841375718,9a1475cd552f066f85f3a6d7d44016d158c1c5b85f62cb918c0b109880780196
-153730939#1,-1239117016#2,"-153730939#1,153730939#1,153730941#1,-36289599#0,-319058608#1,-319058608#0,1339510610,36950657#0,36950657#1,1119245066#0,1119245066#1,269702545,319058589#0,319058589#1,319058589#2,319058589#3,-859785184,36950447#0,36950447#1,-1239117016#2",1.369678528327995,683dc52c1b042b99cc46eba699ae0f3fc967562a7eff6324546d7f3a5bff312b
-153730939#1,-1239117016#2,"-153730939#1,-153730935,878854448,-36289599#1,-36289599#0,-157553237#1,-157553237#0,-157553234,-157574536#1,-157574536#0,-710476024#1,-710476024#0,39820659#0,39820659#1,39820659#2,39820659#3,153733879,-36950506#3,-36950506#2,-36950506#1,-36950506#0,36950447#0,36950447#1,-1239117016#2",1.1386204873187105,47cfb978dd5e27eafcd8c361669ad95964cacfbec16dd74bd597ad54c0bd90cd
-153730939#1,-1239117016#2,"-153730939#1,-153730939#0,36289295#1,36936396#3,36936396#4,878854447,878854448,-36289599#1,-36289599#0,-319058608#1,-319058608#0,1339510610,36950657#0,36950657#1,1119245066#0,1119245066#1,269702545,319058589#0,319058589#1,319058589#2,319058589#3,-859785184,36950447#0,36950447#1,-1239117016#2",1.4670060688574258,e48bd419143cfae5101141280e7226feb7d6f550c828b0dd2006a4255c873d77
-153730939#1,-1239117016#2,"153730939#1,153730941#1,-36289599#0,-319058608#1,-319058608#0,1339510610,-269702562,-1339510609#0,-328471845#1,-328471845#0,-319058611,-36950506#3,-36950506#2,-36950506#1,-36950506#0,36950447#0,36950447#1,-1239117016#2",0.8257738390224668,5869e63fef98c051b6c40c1df911b3241c315fe21f09fd44da623b39a0e4b2bb
-153730939#1,-1239117016#2,"153730939#1,153730941#1,-36289599#0,-319058608#1,-319058608#0,1339510610,36950657#0,36950657#1,1119245066#0,1119245066#1,269702545,319058589#0,319058589#1,319058589#2,319058589#3,-859785184,36950447#0,36950447#1,-1239117016#2",1.3155868556618082,29d6b792e424a8608b9ff0828b13e6f3f54654cac4dab18cec18b078907791d6
-153730939#1,-1239117016#2,"-153730939#1,153730939#1,153730941#1,-36289599#0,-319058608#1,-37088332#3,-37088332#2,371455497,36950657#1,1119245066#0,1119245066#1,269702545,319058589#0,319058589#1,319058589#2,319058589#3,-859785184,36950447#0,36950447#1,-1239117016#2",1.4216823680208195,08942d683b4c771b7af3fe692602dbd15e1583ac5b256d2decd25afef34f5cc2
-153730939#1,-1239117016#2,"153730939#1,153730941#1,-36289599#0,-157553237#1,-157553237#0,-157553234,-157574536#1,-157574536#0,-710476024#1,-710476024#0,39820659#0,39820659#1,39820659#2,39820659#3,153733879,-36950506#3,-36950506#2,-36950506#1,-36950506#0,36950447#0,36950447#1,-1239117016#2",1.0522212588429471,8d2f71c28c2c21be41f70082df3a44a57ce03d0c7fb077ec6f61f1644bc4bffa
-153730939#1,-1239117016#2,"153730939#1,-153730939#1,-153730939#0,36289295#1,36936396#3,36936396#4,878854447,878854448,-36289599#1,-36289599#0,-319058608#1,-319058608#0,1339510610,-269702562,-1339510609#0,-328471845#1,-328471845#0,-319058611,-36950506#3,-36950506#2,-36950506#1,-36950506#0,36950447#0,36950447#1,-1239117016#2",1.0317526874472664,4f899d52a1d4adaaa899a4646d311fab12d6deace7e7a8f6620dbb2dc5ec74de
-153730939#1,-1239117016#2,"153730939#1,153730941#1,-36289599#0,-319058608#1,-37088332#3,-37088332#2,371455497,36950657#1,1119245066#0,1119245066#1,269702545,319058589#0,319058589#1,319058589#2,319058589#3,-859785184,36950447#0,36950447#1,-1239117016#2",1.3675906953546328,056ea4ff8242049d34477303a12cbaa0e543daa0031f1ab62015477fde448093
-153730939#1,-1239117016#2,"153730939#1,-153730939#1,-153730935,878854448,-36289599#1,-36289599#0,-319058608#1,-319058608#0,1339510610,36950657#0,36950657#1,1119245066#0,1119245066#1,269702545,319058589#0,319058589#1,319058589#2,319058589#3,-859785184,36950447#0,36950447#1,-1239117016#2",1.456545719366753,ec0eed44ba7da25aefd207d7989b183a5e2757a325a544f851f04f0606667366
39820659#3,36935232,"39820659#3,153733879,319058611,328471844,328471845#1,1339510609#0,1339510609#1,-1339510610,319058608#0,319058608#1,36289599#0,36289599#1,157553231,48955689#0,48955689#1,1119245069,406210869#0,406210869#1,319058612#0,319058612#1,36288941#0,36288941#1,36288941#2,36289159#0,36935200,269702561#0,269702561#1,270968317#1,36936396#0,-394456375,36935232",1.5356143422714,c3ddc4f9a66bcfc266b8dafcc0a8daff37006568458f580503a4e8a15ce3e455
39820659#3,36935232,"39820659#3,153733879,319058611,328471844,328471845#1,1339510609#0,1339510609#1,-1339510610,319058608#0,319058608#1,36289599#0,36289599#1,157553231,48955689#0,48955997,159922990,48955996,406210869#0,406210869#1,319058612#0,319058612#1,270968317#0,270968317#1,36936396#0,-394456375,36935232",1.2059374436960133,30bcbe3ff86c405f36d251ca000494bcbf6cefae4d07942e49eee8ae515be610
39820659#3,36935232,"39820659#3,153733879,319058611,328471844,328471845#1,1339510609#0,1339510609#1,-1339510610,319058608#0,319058608#1,36289599#0,36289599#1,157553231,48955689#0,48955689#1,-36950525,157555049,1119245067,37055902#0,-37051625#2,-37051625#1,37052277#4,1237352048,1119245070,319058612#0,319058612#1,270968317#0,270968317#1,36936396#0,-394456375,36935232",1.715530103825957,b7ce405ed33af51c244637d7d320af6037262c2756fad59efce5199f4900a371
39820659#3,36935232,"39820659#3,153733879,319058611,328471844,328471845#1,1339510609#0,1339510609#1,-1339510610,319058608#0,319058608#1,36289599#0,36289599#1,157553231,48955689#0,48955689#1,1119245069,406210869#0,406210869#1,319058612#0,319058612#1,270968317#0,270968317#1,36936396#0,-394456375,36935232",1.1741094174808646,8fe16eba85015690c7c65e3723c8755c21401b1dbeb351866b13a53f1297c1c7
39820659#3,36935232,"39820659#3,153733879,319058611,328471844,328471845#1,1339510609#0,1339510609#1,36950657#0,36950657#1,1119245066#0,1119245066#1,269702545,-394456379,-36950439#1,-36950439#0,37088258#0,37088258#1,394456378,36950525,1119245069,406210869#0,406210869#1,319058612#0,319058612#1,270968317#0,270968317#1,36936396#0,-394456375,36935232",1.4322342040415945,ebc678fec7996e0cbe76e9d7215592e61173fd7974914146cab630b074ced0d2
39820659#3,36935232,"39820659#3,153733879,319058611,328471844,328471845#1,1339510609#0,1339510609#1,-1339510610,319058608#0,319058608#1,36289599#0,36289599#1,-878854448,153730935,-153730939#0,36289295#1,-777654407,1119245693,159922990,48955996,406210869#0,406210869#1,319058612#0,319058612#1,270968317#0,270968317#1,36936396#0,-394456375,36935232",1.398752437938418,932887919cf4f06a579e0602a7034653d2e7b7642e30e28e96d7eb2c8ed3b2cc
39820659#3,36935232,"39820659#3,153733879,319058611,328471844,328471845#1,1339510609#0,1339510609#1,-1339510610,319058608#0,319058608#1,36289599#0,36289599#1,157553231,48955689#0,48955689#1,1119245069,48956015,37050033#1,37055902#0,-37051625#2,-37051625#1,37052277#4,1237352048,1119245070,319058612#0,319058612#1,270968317#0,270968317#1,36936396#0,-394456375,36935232",1.6665140251122543,c93e481af65a42f8863bda36cc8a3645a23098033aa431cf7618120dbe40c8cc
39820659#3,36935232,"39820659#3,153733879,319058611,328471844,328471845#1,1339510609#0,1339510609#1,-1339510610,319058608#0,319058608#1,36289599#0,36289599#1,157553231,48955689#0,48955689#1,1119245069,48956015,37050033#1,37055902#0,-37051625#2,-37051625#1,-37051625#0,-156480737#2,-156480755,37050515#2,156480737#0,394456380,37050590,918716574#1,918716574#2,-36936220,39820661#0,39820661#1,36934854#0,-156480752,-1109771198#1,-1109771198#0,-36936392#1,-36936392#0,-36288941#0,270968317#0,270968317#1,36936396#0,-394456375,36935232",2.603029909596892,9f55b7c83635cc8da5958299294765418add7ac866a20194813e172397c73bf7
39820659#3,36935232,"39820659#3,153733879,319058611,328471844,328471845#1,1339510609#0,1339510609#1,-1339510610,319058608#0,-37088332#3,-37088332#2,371455497,36950657#1,1119245066#0,1119245066#1,269702545,-394456379,-36950439#1,-36950439#0,37088258#0,37088258#1,394456378,36950525,1119245069,406210869#0,406210869#1,319058612#0,319058612#1,270968317#0,270968317#1,36936396#0,-394456375,36935232",1.72113509197056,57d7c382ef3c8d56ca1a607ad64737f0872a31e962551b66af260c8254c9144b
39820659#3,36935232,"39820659#3,153733879,319058611,328471844,328471845#1,1339510609#0,1339510609#1,-1339510610,319058608#0,319058608#1,36289599#0,36289599#1,-878854448,-878854447,878854446,48955689#0,48955689#1,-36950525,157555049,1119245067,37055902#0,-37051625#2,-37051625#1,37052277#4,1237352048,1119245070,319058612#0,319058612#1,270968317#0,270968317#1,36936396#0,-394456375,36935232",1.711434694285003,f817b10c3b157a13cd3293288e2832fd598395fec7af2a0e7b90cd6bb8d4fe76
39820659#3,36935232,"39820659#3,153733879,319058611,328471844,328471845#1,1339510609#0,1339510609#1,-1339510610,319058608#0,319058608#1,36289599#0,36289599#1,-878854448,-878854447,878854446,48955689#0,48955689#1,1119245069,406210869#0,406210869#1,-1119245070,-1119245071,-1299820133,-37051625#0,-156480737#2,-156480755,37050515#2,156480737#0,394456380,37050590,918716574#1,918716574#2,-36936220,39820661#0,39820661#1,36934854#0,-156480752,-1109771198#1,-1109771198#0,-36936392#1,-36936392#0,-36288941#0,270968317#0,270968317#1,36936396#0,-394456375,36935232",2.665097207039379,f24dfc6462a929e165515f026e1952cb79dee2fe5cb5024f4fdb173d3aceafb1
39820659#3,36935232,"39820659#3,153733879,319058611,328471844,328471845#1,1339510609#0,1339510609#1,-1339510610,319058608#0,319058608#1,36289599#0,36289599#1,157553231,48955689#0,48955997,159922990,48955996,406210869#0,406210869#1,319058612#0,319058612#1,36288941#0,36288941#1,36288941#2,36289159#0,36935200,269702561#0,269702561#1,270968317#1,36936396#0,-394456375,36935232",1.5674423684865482,df952a09e89e28a8b809e00a06050eee03b0a8ecbc9d41acca9a15f03cd29ee3
35801597#4,-1339510609#0,"35801597#4,-698018295#3,-35801699#1,-35801699#0,319058600#1,35801882#2,56080984,56080983,35801882#4,35802071#0,36285797#0,36285797#1,36285797#2,-319058604#0,332885554,710476653#1,710476654,-36934835#1,-36934835#0,39820661#0,39820661#1,36934854#0,-156480752,-1109771198#1,-1109771198#0,-36936392#1,-36936392#0,36288941#1,36288941#2,36289159#0,36289159#1,36289159#2,36289295#0,153730939#0,153730939#1,153730941#1,-36289599#0,-319058608#1,-319058608#0,1339510610,-269702562,-1339510609#0",2.3278558741403295,b77ba7cb280a1073b11b11790e2bfc47136130b5bd40180be11acdaa55a8172d
35801597#4,-1339510609#0,"35801597#4,-698018295#3,-698018295#2,215094374,-698018295#0,-1339478328#0,-319058604#1,-319058604#0,332885554,710476653#1,710476654,-36934835#1,-36934835#0,39820661#0,39820661#1,36934854#0,-156480752,-1109771198#1,-1109771198#0,-36936392#1,-36936392#0,36288941#1,36288941#2,36289159#0,36289159#1,36289159#2,36289295#0,153730939#0,153730939#1,153730941#1,-36289599#0,-319058608#1,-319058608#0,1339510610,-269702562,-1339510609#0",1.9822175252082443,d9a136cfb9f3ab968b5811c3ddb72f0996e1dd33e06c4c8f7fa8a396f1a318fd
35801597#4,-1339510609#0,"-35801597#4,35801597#4,-698018295#3,-698018295#2,-698018295#1,-698018295#0,-339940214,-36284844,36288851#0,36288851#1,36284386#0,-36933306,-36933307#0,275506498,269702543,269702544,201772610,157574535,37088447#0,37088447#1,37088447#2,1088466838#0,1088466838#1,319058586,319058587#0,319058587#1,319058587#2,-1162674260,39820659#0,39820659#1,39820659#2,39820659#3,153733879,319058611,328471844,328471845#1,1339510609#0",2.3332295033555437,e1ea64d6aff024937c28c71723f3f9cfbacc107697194cadfe6f8ed6fa9de774
35801597#4,-1339510609#0,"-35801597#4,-35801597#3,339700984,35801699#1,-698018295#2,-698018295#1,-698018295#0,-339940214,-36284844,394446867#0,394446867#1,710476653#0,710476653#1,710476654,-36934835#1,-36934835#0,39820661#0,39820661#1,36936236#0,36936236#1,36934860#0,36934860#1,36934860#2,36934860#3,1339510612#0,1339510612#1,1339510612#2,36289159#0,36289159#1,36289159#2,36289295#0,153730939#0,153730939#1,153730941#1,-36289599#0,-319058608#1,-319058608#0,1339510610,-269702562,-1339510609#0",2.132937467612851,62be0ad192b44506cb7cf1294a2df428d444e42fbc10747c84e0a71cc0e22542
35801597#4,-1339510609#0,"35801597#4,-698018295#3,-698018295#2,215094374,-698018295#0,-339940214,-36284844,394446867#0,394446867#1,710476653#0,710476653#1,710476654,-36934835#1,-36934835#0,39820661#0,39820661#1,36934854#0,-156480752,-1109771198#1,-1109771198#0,-36936392#1,-36936392#0,36288941#1,36288941#2,36289159#0,36289159#1,36289159#2,36289295#0,153730939#0,153730939#1,153730941#1,-36289599#0,-319058608#1,-319058608#0,1339510610,-269702562,-1339510609#0",2.038505022208484,c092577cc76c38222f0ee29495ba55a2f65f04aaf25054495cfc101cfc505e3e
35801597#4,-1339510609#0,"35801597#4,-35801597#4,-35801597#3,-35801597#2,-35801597#1,-35801597#0,319058600#0,35801699#0,35801699#1,-698018295#2,215094374,-698018295#0,-339940214,-36284844,394446867#0,394446867#1,710476653#0,710476653#1,710476654,-36934835#1,-36934835#0,39820661#0,39820661#1,36936236#0,36936236#1,36934860#0,36934860#1,36934860#2,36934860#3,1339510612#0,1339510612#1,1339510612#2,36289159#0,36289159#1,36289159#2,36289295#0,36289295#1,36936396#3,36936396#4,878854447,878854448,-36289599#1,-36289599#0,-319058608#1,-319058608#0,1339510610,-269702562,-1339510609#0",2.7505073887518336,31d853e71ca50ab4af6dad35a613f0ccbe6acb2c2f93926803f24a8daa7c8578
35801597#4,-1339510609#0,"35801597#4,-698018295#3,-698018295#2,215094374,-698018295#0,-1339478328#0,-319058604#1,-319058604#0,332885552,710476653#0,710476653#1,710476654,-36934835#1,-36934835#0,39820661#0,39820661#1,36934854#0,-156480752,-1109771198#1,-1109771198#0,-36936392#1,-36936392#0,36288941#1,36288941#2,36289159#0,36289159#1,36289159#2,36935235#0,-269702565#1,153730934,36935235#2,36935235#3,36289394#0,153730941#0,153730941#1,-36289599#0,-319058608#1,-319058608#0,1339510610,-269702562,-1339510609#0",2.069966505289838,7115b51e94b5bda5ff16fd381b3eebb4c80456eeee39b4f6135e535ded180dae
35801597#4,-1339510609#0,"35801597#4,-698018295#3,-698018295#2,-698018295#1,-698018295#0,-1339478328#0,-319058604#1,-319058604#0,332885554,710476653#1,710476654,-36934835#1,-36934835#0,39820661#0,39820661#1,36934854#0,-156480752,-1109771198#1,-1109771198#0,-36936392#1,-36936392#0,36288941#1,36288941#2,36289159#0,36289159#1,36289159#2,36289295#0,36289295#1,36936396#3,36936396#4,878854447,878854448,-36289599#1,-36289599#0,-319058608#1,-319058608#0,1339510610,-269702562,-1339510609#0",1.8752254113100297,70878f0bba69814af2e3ee6cfd42991ef68db3086303cbb86fbc623ddbde1358
35801597#4,-1339510609#0,"35801597#4,-698018295#3,-698018295#2,-698018295#1,-698018295#0,-1339478328#0,-319058604#1,-319058604#0,332885552,710476653#0,710476653#1,710476654,-36934835#1,-36934835#0,39820661#0,39820661#1,36936236#0,36936236#1,36934860#0,36934860#1,36934860#2,36934860#3,1339510612#0,1339510612#1,1339510612#2,36289159#0,36289159#1,36289159#2,36289295#0,153730939#0,153730939#1,153730941#1,-36289599#0,-319058608#1,-319058608#0,1339510610,-269702562,-1339510609#0",1.6725702969865024,526f951c4231840fae4112dd770cb79197e0000dfe8868a277bc0f782776372d
35801597#4,-1339510609#0,"35801597#4,-698018295#3,-698018295#2,-698018295#1,-698018295#0,-1339478328#0,-319058604#1,-36285797#2,36284751,-394446867#0,36288851#0,36288851#1,36288851#2,36288851#3,275506498,269702543,269702544,201772610,157574535,37088447#0,37088447#1,37088447#2,1088466838#0,1088466838#1,319058586,319058587#0,319058587#1,319058587#2,-1162674260,37088542,710476024#1,157574536#0,157574536#1,157574536#2,157553237#0,157553237#1,-319058608#1,-319058608#0,1339510610,-269702562,-1339510609#0",1.9216182471378889,c4888830519df7169d3628ff2eac59564ec76df8fc143426e429ae810ef6d96b
35801597#4,-1339510609#0,"-35801597#4,35801597#4,-698018295#3,-698018295#2,-698018295#1,-698018295#0,-1339478328#0,-319058604#1,-319058604#0,332885552,710476653#0,710476653#1,710476654,-36934835#1,-36934835#0,39820661#0,39820661#1,36934854#0,-156480752,-1109771198#1,-1109771198#0,-36936392#1,-36936392#0,36288941#1,36288941#2,36289159#0,36289159#1,36289159#2,36289295#0,153730939#0,153730939#1,153730941#1,-36289599#0,-319058608#1,-319058608#0,1339510610,-269702562,-1339510609#0",2.024550138599173,bae5e911a12b8ccabcb2cd80423daf68cbce57f9048e581799df6ba648bb3a7b
35801597#4,-1339510609#0,"35801597#4,-698018295#3,-698018295#2,215094374,-698018295#0,-339940214,-36285797#0,35802071#1,35802071#2,36288851#0,36288851#1,36288851#2,36288851#3,275506498,269702543,269702544,201772610,157574535,37088447#0,37088447#1,37088447#2,1088466838#0,1088466838#1,319058586,319058587#0,319058587#1,319058587#2,-1162674260,39820659#0,39820659#1,39820659#2,39820659#3,153733879,319058611,328471844,328471845#1,1339510609#0",2.2723343749658147,2a443d0a191c23cef694ef5fdb4df9486b38a365c25f81fb22ef1b8b619410ed
-394446873#2,-35802097#1,"-394446873#2,-394446873#1,394446869,394446872#1,35802343#1,35802343#2,35802343#3,918828156#0,918828156#1,1238426234#0,1238426234#1,319058600#0,35801699#0,35801699#1,698018295#3,35802097#0,35802097#1",1.372402207823374,70c9affb614f3e72b7bafd5c201e8bed957cbf7cf3b1d9ee3a67c4163e96f538
-394446873#2,-35802097#1,"-394446873#2,-394446873#1,394446869,394446872#1,35802343#1,35802343#2,35802343#3,918828156#0,918828156#1,1238426234#0,1238426234#1,35801597#0,35801597#1,35801597#2,35801597#3,35801597#4,35802097#0,35802097#1",1.2138348932085434,0812b3d6a9e7a2424ad51149c402d0beb222fa0ae6b0f2272ac0345190851370
-394446873#2,-35802097#1,"-394446873#2,-394446873#1,394446869,394446872#1,35802343#1,35802343#2,35802343#3,918828156#0,918828156#1,1238426234#0,1238426234#1,319058600#0,35801699#0,-339700984,35801597#3,35801597#4,35802097#0,35802097#1",1.4439044876409888,72d261a008ea26aea2c01dedf0232039ef93b865418e155e320414928ce26c5d
-394446873#2,-35802097#1,"394446873#2,406203418#0,406203418#1,35802343#7,35802343#1,35802343#2,35802343#3,918828156#0,918828156#1,1238426234#0,1238426234#1,35801597#0,35801597#1,35801597#2,35801597#3,35801597#4,35802097#0,35802097#1",0.7694504439644828,6cfe41524e68c3e70c722a12c1cabcef2bcdd7ed91b5a5d662d6817dbbe8f05a
-394446873#2,-35802097#1,"394446873#2,406203418#0,406203418#1,35802343#7,35802343#1,35802343#2,35802343#3,918828156#0,918828156#1,1238426234#0,1238426234#1,319058600#0,35801699#0,35801699#1,698018295#3,35802097#0,35802097#1",0.9280177585793137,5e6a84f2af52be2eca821b8ac0ea5b14ef2e056a5ebda4221ea32c2f2d54203c
-394446873#2,-35802097#1,"-394446873#2,394446873#2,406203418#0,406203418#1,35802343#7,35802343#1,35802343#2,35802343#3,918828156#0,918828156#1,1238426234#0,1238426234#1,35801597#0,35801597#1,35801597#2,339700984,35801699#1,698018295#3,35802097#0,35802097#1",1.136777057835373,4b7315de676dd76ba2cc114dbf9f6e1a43d382600d36db5e86776789b92c2025
-394446873#2,-35802097#1,"-394446873#2,394446873#2,406203418#0,406203418#1,35802343#7,35802343#1,35802343#2,35802343#3,918828156#0,918828156#1,1238426234#0,1238426234#1,319058600#0,35801699#0,35801699#1,698018295#3,35802097#0,35802097#1",1.0257499400047996,d973fb21f0a51d40b06b32fb9aa139233f2848f5b3f9addf0ec1ed9a8681de0f
-394446873#2,-35802097#1,"394446873#2,-394446873#2,-394446873#1,394446869,394446872#1,35802343#1,35802343#2,35802343#3,918828156#0,918828156#1,1238426234#0,1238426234#1,35801597#0,35801597#1,35801597#2,35801597#3,35801597#4,35802097#0,35802097#1",1.3115670746340293,9c875503145971c38ed5b3b1567d89b2323f58b63055ada09359dc7626a0c657
-394446873#2,-35802097#1,"-394446873#2,394446873#2,406203418#0,406203418#1,35802343#7,35802343#1,35802343#2,35802343#3,918828156#0,918828156#1,1238426234#0,1238426234#1,319058600#0,35801699#0,-339700984,35801597#3,35801597#4,35802097#0,35802097#1",1.0972522198224142,3ef832dad6e921f0714607a0bc5cceb8eedf581509067efe2fc6b497cb60189e
-394446873#2,-35802097#1,"394446873#2,-394446873#2,-394446873#1,394446869,394446872#1,35802343#1,35802343#2,35802343#3,918828156#0,918828156#1,1238426234#0,1238426234#1,35801597#0,35801597#1,35801597#2,339700984,35801699#1,698018295#3,35802097#0,35802097#1",1.5811615070794336,74b40c3bd1a9c9594e9895ee552b4e84dbc66c09d4975076638ff70d6d7b588a
-394446873#2,-35802097#1,"394446873#2,406203418#0,406203418#1,35802343#7,35802343#1,35802343#2,35802343#3,918828156#0,918828156#1,1238426234#0,1238426234#1,319058600#0,35801699#0,-339700984,35801597#3,35801597#4,35802097#0,35802097#1",0.9995200383969283,a1d8733183c09420f99e81dfb387ecf9c15d46a776478e8129309d26dc29ff76
-394446873#2,-35802097#1,"-394446873#2,394446873#2,406203418#0,406203418#1,35802343#7,35802343#1,35802343#2,35802343#3,918828156#0,918828156#1,1238426234#0,1238426234#1,319058600#0,319058600#1,35801882#2,35801882#3,35801882#4,35802071#0,36285797#0,339940214,1339478328#1,-215094374,698018295#2,698018295#3,35802097#0,35802097#1",1.3457523398128148,8f0aa907176d41f590d4a1679b86b201a72e36213a6c981829834414d35ef5eb
-157555050#0,918716574#1,"-157555050#0,1119245066#0,1119245066#1,269702545,394456356#0,394456356#1,-859784039#1,-859784039#0,-36950518#1,37051441#0,37051441#1,37051441#2,-37051625#2,-37051625#1,-37051625#0,-156480737#2,-156480737#1,394456380,37050590,918716574#1",1.4692284617230618,5eb594b136ab7bfbb580748bd6fb83a8d791b03ffdc09467fcc59468fb7601ec
-157555050#0,918716574#1,"157555050#0,157555050#1,157555050#2,157555050#3,157555050#4,157555050#5,48956586#2,48956586#3,48956586#4,48956586#5,394456378,157555049,1119245067,37055902#0,-37051625#2,-37051625#1,-37051625#0,-156480737#2,-156480737#1,394456380,37050590,918716574#1",1.4538813873307401,ef7ce5969cb637082c898791ea3a5e9ac804b416506a2de0c364a1f5ee63a8c7
-157555050#0,918716574#1,"-157555050#0,1119245066#0,1119245066#1,269702545,-394456379,-36950439#1,-36950439#0,37088258#0,37088258#1,394456378,36950525,1119245069,406210869#0,406210869#1,319058612#0,319058612#1,36936407#0,36936407#1,36936407#2,918716575,918716574#0,918716574#1",1.4193056354052827,6f999c57fe69fd13ba55a42f109b78129dd0c7d4557db46351c2c56488bb4d6e
-157555050#0,918716574#1,"-157555050#0,1119245066#0,1119245066#1,269702545,-394456379,-36950439#1,-36950439#0,36950518#0,37051441#0,37051441#1,37051441#2,-37051625#2,-37051625#1,-37051625#0,-156480737#2,-156480737#1,394456380,37050590,918716574#1",1.1939464842812575,c6d798d37a780f3f7a077ec434cb5001ed10028ca2f6b5bbb2e01503b0dc9f4f
